"DateSimple" "Cultivar" "Irrigation" "Block" "Plot" "RadDaySum" "RadIntSum"
"368" 2014-12-07 "Dash" "Low" "1" 206 6.38940925 173.7739709
"369" 2014-12-08 "Dash" "Low" "1" 206 6.7915634 180.5655343
"370" 2014-12-09 "Dash" "Low" "1" 206 6.29409225 186.85962655
"371" 2014-12-10 "Dash" "Low" "1" 206 1.2553785 188.11500505
"372" 2014-12-11 "Dash" "Low" "1" 206 2.6142368 190.72924185
"373" 2014-12-12 "Dash" "Low" "1" 206 7.7085378 198.43777965
"374" 2014-12-13 "Dash" "Low" "1" 206 6.58492895 205.0227086
"375" 2014-12-14 "Dash" "Low" "1" 206 12.2400852 217.2627938
"376" 2014-12-15 "Dash" "Low" "1" 206 12.3371218 229.5999156
"377" 2014-12-16 "Dash" "Low" "1" 206 12.4394093 242.0393249
"378" 2014-12-17 "Dash" "Low" "1" 206 7.71496605 249.75429095
"379" 2014-12-18 "Dash" "Low" "1" 206 6.2021264 255.95641735
"380" 2014-12-19 "Dash" "Low" "1" 206 13.4143583 269.37077565
"381" 2014-12-20 "Dash" "Low" "1" 206 3.790849 273.16162465
"382" 2014-12-21 "Dash" "Low" "1" 206 8.51002875 281.6716534
"383" 2014-12-22 "Dash" "Low" "1" 206 13.2409626 294.912616
"384" 2014-12-23 "Dash" "Low" "1" 206 13.9248704 308.8374864
"385" 2014-12-24 "Dash" "Low" "1" 206 14.62531755 323.46280395
"386" 2014-12-25 "Dash" "Low" "1" 206 9.15061665 332.6134206
"387" 2014-12-26 "Dash" "Low" "1" 206 15.75257655 348.36599715
"388" 2014-12-27 "Dash" "Low" "1" 206 11.2817225 359.64771965
"389" 2014-12-28 "Dash" "Low" "1" 206 5.0887169 364.73643655
"390" 2014-12-29 "Dash" "Low" "1" 206 15.3277567 380.06419325
"391" 2014-12-30 "Dash" "Low" "1" 206 12.98516385 393.0493571
"392" 2014-12-31 "Dash" "Low" "1" 206 7.9003206 400.9496777
"393" 2015-01-01 "Dash" "Low" "1" 206 15.10932725 416.05900495
"394" 2015-01-02 "Dash" "Low" "1" 206 13.46434165 429.5233466
"395" 2015-01-03 "Dash" "Low" "1" 206 12.1778357 441.7011823
"396" 2015-01-04 "Dash" "Low" "1" 206 13.714352 455.4155343
"397" 2015-01-05 "Dash" "Low" "1" 206 14.0232275 469.4387618
"398" 2015-01-06 "Dash" "Low" "1" 206 4.38087235 473.81963415
"399" 2015-01-07 "Dash" "Low" "1" 206 9.82754965 483.6471838
"400" 2015-01-08 "Dash" "Low" "1" 206 5.2337255 488.8809093
"401" 2015-01-09 "Dash" "Low" "1" 206 15.17154965 504.05245895
"402" 2015-01-10 "Dash" "Low" "1" 206 15.7240493 519.77650825
"403" 2015-01-11 "Dash" "Low" "1" 206 4.42144835 524.1979566
"404" 2015-01-12 "Dash" "Low" "1" 206 2.74027175 526.93822835
"405" 2015-01-13 "Dash" "Low" "1" 206 8.52444375 535.4626721
"406" 2015-01-14 "Dash" "Low" "1" 206 2.9611717 538.4238438
"407" 2015-01-15 "Dash" "Low" "1" 206 9.01988625 547.44373005
"408" 2015-01-16 "Dash" "Low" "1" 206 9.113515 556.55724505
"409" 2015-01-17 "Dash" "Low" "1" 206 14.985759 571.54300405
"410" 2015-01-18 "Dash" "Low" "1" 206 14.7984384 586.34144245
"411" 2015-01-19 "Dash" "Low" "1" 206 14.87291395 601.2143564
"412" 2015-01-20 "Dash" "Low" "1" 206 10.4821987 611.6965551
"413" 2015-01-21 "Dash" "Low" "1" 206 4.5068976 616.2034527
"414" 2015-01-22 "Dash" "Low" "1" 206 14.64181865 630.84527135
"415" 2015-01-23 "Dash" "Low" "1" 206 15.2359264 646.08119775
"416" 2015-01-24 "Dash" "Low" "1" 206 15.431422 661.51261975
"417" 2015-01-25 "Dash" "Low" "1" 206 12.9116383 674.42425805
"418" 2015-01-26 "Dash" "Low" "1" 206 14.9675708 689.39182885
"419" 2015-01-27 "Dash" "Low" "1" 206 3.60777175 692.9996006
"420" 2015-01-28 "Dash" "Low" "1" 206 5.868623 698.8682236
"421" 2015-01-29 "Dash" "Low" "1" 206 10.5720383 709.4402619
"422" 2015-01-30 "Dash" "Low" "1" 206 2.5264598 711.9667217
"423" 2015-01-31 "Dash" "Low" "1" 206 7.6469006 719.6136223
"424" 2015-02-01 "Dash" "Low" "1" 206 12.5639802 732.1776025
"425" 2015-02-02 "Dash" "Low" "1" 206 11.35981785 743.53742035
"426" 2015-02-03 "Dash" "Low" "1" 206 7.5080645 751.04548485
"427" 2015-02-04 "Dash" "Low" "1" 206 14.0813871 765.12687195
"428" 2015-02-05 "Dash" "Low" "1" 206 8.59797665 773.7248486
"429" 2015-02-06 "Dash" "Low" "1" 206 11.4902725 785.2151211
"430" 2015-02-07 "Dash" "Low" "1" 206 13.3079783 798.5230994
"431" 2015-02-08 "Dash" "Low" "1" 206 14.2561781 812.7792775
"432" 2015-02-09 "Dash" "Low" "1" 206 2.33025375 815.10953125
"433" 2015-02-10 "Dash" "Low" "1" 206 13.5755597 828.68509095
"434" 2015-02-11 "Dash" "Low" "1" 206 13.743556 842.42864695
"435" 2015-02-12 "Dash" "Low" "1" 206 13.7332545 856.16190145
"436" 2015-02-13 "Dash" "Low" "1" 206 4.233383 860.39528445
"437" 2015-02-14 "Dash" "Low" "1" 206 2.6454956 863.04078005
"438" 2015-02-15 "Dash" "Low" "1" 206 6.39131605 869.4320961
"439" 2015-02-16 "Dash" "Low" "1" 206 3.84225 873.2743461
"440" 2015-02-17 "Dash" "Low" "1" 206 13.448525 886.7228711
"441" 2015-02-18 "Dash" "Low" "1" 206 13.21139835 899.93426945
"442" 2015-02-19 "Dash" "Low" "1" 206 8.4427049 908.37697435
"443" 2015-02-20 "Dash" "Low" "1" 206 10.9135365 919.29051085
"444" 2015-02-21 "Dash" "Low" "1" 206 7.4495364 926.74004725
"445" 2015-02-22 "Dash" "Low" "1" 206 4.13300495 930.8730522
"446" 2015-02-23 "Dash" "Low" "1" 206 7.23649615 938.10954835
"447" 2015-02-24 "Dash" "Low" "1" 206 13.16926335 951.2788117
"448" 2015-02-25 "Dash" "Low" "1" 206 0.00084525 951.27965695
"449" 2014-11-06 "Omaka" "Low" "2" 210 0.2982335 0.2982335
"450" 2014-11-07 "Omaka" "Low" "2" 210 0.96020955 1.25844305
"451" 2014-11-08 "Omaka" "Low" "2" 210 2.77139575 4.0298388
"452" 2014-11-09 "Omaka" "Low" "2" 210 2.92790865 6.95774745
"453" 2014-11-10 "Omaka" "Low" "2" 210 1.9563555 8.91410295
"454" 2014-11-11 "Omaka" "Low" "2" 210 4.67187375 13.5859767
"455" 2014-11-12 "Omaka" "Low" "2" 210 2.79840325 16.38437995
"456" 2014-11-13 "Omaka" "Low" "2" 210 2.85823015 19.2426101
"457" 2014-11-14 "Omaka" "Low" "2" 210 5.5796202 24.8222303
"458" 2014-11-15 "Omaka" "Low" "2" 210 7.7187881 32.5410184
"459" 2014-11-16 "Omaka" "Low" "2" 210 8.29070555 40.83172395
"460" 2014-11-17 "Omaka" "Low" "2" 210 3.09094965 43.9226736
"461" 2014-11-18 "Omaka" "Low" "2" 210 10.8133053 54.7359789
"462" 2014-11-19 "Omaka" "Low" "2" 210 8.83802065 63.57399955
"463" 2014-11-20 "Omaka" "Low" "2" 210 7.8718477 71.44584725
"464" 2014-11-21 "Omaka" "Low" "2" 210 10.13029355 81.5761408
"465" 2014-11-22 "Omaka" "Low" "2" 210 9.3571608 90.9333016
"466" 2014-11-23 "Omaka" "Low" "2" 210 10.8687855 101.8020871
"467" 2014-11-24 "Omaka" "Low" "2" 210 14.1232212 115.9253083
"468" 2014-11-25 "Omaka" "Low" "2" 210 2.9920746 118.9173829
"469" 2014-11-26 "Omaka" "Low" "2" 210 14.71947215 133.63685505
"470" 2014-11-27 "Omaka" "Low" "2" 210 15.21020885 148.8470639
"471" 2014-11-28 "Omaka" "Low" "2" 210 2.3881311 151.235195
"472" 2014-11-29 "Omaka" "Low" "2" 210 13.3791457 164.6143407
"473" 2014-11-30 "Omaka" "Low" "2" 210 10.18388785 174.79822855
"474" 2014-12-01 "Omaka" "Low" "2" 210 11.80861975 186.6068483
"475" 2014-12-02 "Omaka" "Low" "2" 210 14.5863916 201.1932399
"476" 2014-12-03 "Omaka" "Low" "2" 210 10.78531865 211.97855855
"477" 2014-12-04 "Omaka" "Low" "2" 210 5.8033317 217.78189025
"478" 2014-12-05 "Omaka" "Low" "2" 210 6.4078023 224.18969255
"479" 2014-12-06 "Omaka" "Low" "2" 210 11.00375095 235.1934435
"480" 2014-12-07 "Omaka" "Low" "2" 210 7.92746235 243.12090585
"481" 2014-12-08 "Omaka" "Low" "2" 210 8.502825 251.62373085
"482" 2014-12-09 "Omaka" "Low" "2" 210 7.70885525 259.3325861
"483" 2014-12-10 "Omaka" "Low" "2" 210 1.6448264 260.9774125
"484" 2014-12-11 "Omaka" "Low" "2" 210 3.30208005 264.27949255
"485" 2014-12-12 "Omaka" "Low" "2" 210 9.6078676 273.88736015
"486" 2014-12-13 "Omaka" "Low" "2" 210 8.3889394 282.27629955
"487" 2014-12-14 "Omaka" "Low" "2" 210 14.94408365 297.2203832
"488" 2014-12-15 "Omaka" "Low" "2" 210 14.949081 312.1694642
"489" 2014-12-16 "Omaka" "Low" "2" 210 14.8329345 327.0023987
"490" 2014-12-17 "Omaka" "Low" "2" 210 9.6217199 336.6241186
"491" 2014-12-18 "Omaka" "Low" "2" 210 6.92927585 343.55339445
"492" 2014-12-19 "Omaka" "Low" "2" 210 15.795098 359.34849245
"493" 2014-12-20 "Omaka" "Low" "2" 210 4.36967 363.71816245
"494" 2014-12-21 "Omaka" "Low" "2" 210 10.85429475 374.5724572
"495" 2014-12-22 "Omaka" "Low" "2" 210 15.6614856 390.2339428
"496" 2014-12-23 "Omaka" "Low" "2" 210 16.41278985 406.64673265
"497" 2014-12-24 "Omaka" "Low" "2" 210 17.3839915 424.03072415
"498" 2014-12-25 "Omaka" "Low" "2" 210 11.13645815 435.1671823
"499" 2014-12-26 "Omaka" "Low" "2" 210 18.30996615 453.47714845
"500" 2014-12-27 "Omaka" "Low" "2" 210 13.0199536 466.49710205
"501" 2014-12-28 "Omaka" "Low" "2" 210 5.8237369 472.32083895
"502" 2014-12-29 "Omaka" "Low" "2" 210 17.730239 490.05107795
"503" 2014-12-30 "Omaka" "Low" "2" 210 14.45964205 504.51072
"504" 2014-12-31 "Omaka" "Low" "2" 210 8.8578878 513.3686078
"505" 2015-01-01 "Omaka" "Low" "2" 210 17.52528525 530.89389305
"506" 2015-01-02 "Omaka" "Low" "2" 210 15.9197231 546.81361615
"507" 2015-01-03 "Omaka" "Low" "2" 210 14.21801505 561.0316312
"508" 2015-01-04 "Omaka" "Low" "2" 210 15.8436191 576.8752503
"509" 2015-01-05 "Omaka" "Low" "2" 210 16.0278497 592.9031
"510" 2015-01-06 "Omaka" "Low" "2" 210 4.82520945 597.72830945
"511" 2015-01-07 "Omaka" "Low" "2" 210 12.13651145 609.8648209
"512" 2015-01-08 "Omaka" "Low" "2" 210 5.9712519 615.8360728
"513" 2015-01-09 "Omaka" "Low" "2" 210 17.50366245 633.33973525
"514" 2015-01-10 "Omaka" "Low" "2" 210 18.0219238 651.36165905
"515" 2015-01-11 "Omaka" "Low" "2" 210 5.03891795 656.400577
"516" 2015-01-12 "Omaka" "Low" "2" 210 3.11543675 659.51601375
"517" 2015-01-13 "Omaka" "Low" "2" 210 9.7649706 669.28098435
"518" 2015-01-14 "Omaka" "Low" "2" 210 3.42496505 672.7059494
"519" 2015-01-15 "Omaka" "Low" "2" 210 10.6709964 683.3769458
"520" 2015-01-16 "Omaka" "Low" "2" 210 10.1178123 693.4947581
"521" 2015-01-17 "Omaka" "Low" "2" 210 17.259911 710.7546691
"522" 2015-01-18 "Omaka" "Low" "2" 210 17.1509644 727.9056335
"523" 2015-01-19 "Omaka" "Low" "2" 210 16.9997104 744.9053439
"524" 2015-01-20 "Omaka" "Low" "2" 210 12.5296571 757.435001
"525" 2015-01-21 "Omaka" "Low" "2" 210 5.078424 762.513425
"526" 2015-01-22 "Omaka" "Low" "2" 210 16.62208585 779.13551085
"527" 2015-01-23 "Omaka" "Low" "2" 210 17.1131479 796.24865875
"528" 2015-01-24 "Omaka" "Low" "2" 210 17.1017082 813.35036695
"529" 2015-01-25 "Omaka" "Low" "2" 210 14.4505845 827.80095145
"530" 2015-01-26 "Omaka" "Low" "2" 210 16.0820261 843.88297755
"531" 2015-01-27 "Omaka" "Low" "2" 210 4.02335025 847.9063278
"532" 2015-01-28 "Omaka" "Low" "2" 210 6.5876374 854.4939652
"533" 2015-01-29 "Omaka" "Low" "2" 210 11.8159725 866.3099377
"534" 2015-01-30 "Omaka" "Low" "2" 210 2.86802165 869.17795935
"535" 2015-01-31 "Omaka" "Low" "2" 210 8.4901904 877.66814975
"536" 2015-02-01 "Omaka" "Low" "2" 210 13.5981964 891.26634615
"537" 2015-02-02 "Omaka" "Low" "2" 210 11.9423201 903.20866625
"538" 2015-02-03 "Omaka" "Low" "2" 210 8.01914265 911.2278089
"539" 2015-02-04 "Omaka" "Low" "2" 210 14.9648966 926.1927055
"540" 2015-02-05 "Omaka" "Low" "2" 210 9.2511017 935.4438072
"541" 2015-02-06 "Omaka" "Low" "2" 210 12.36053555 947.80434275
"542" 2015-02-07 "Omaka" "Low" "2" 210 14.3825529 962.18689565
"543" 2015-02-08 "Omaka" "Low" "2" 210 15.235547 977.42244265
"544" 2015-02-09 "Omaka" "Low" "2" 210 2.54488035 979.967323
"545" 2015-02-10 "Omaka" "Low" "2" 210 14.60937765 994.57670065
"546" 2015-02-11 "Omaka" "Low" "2" 210 14.626172 1009.20287265
"547" 2015-02-12 "Omaka" "Low" "2" 210 14.66368775 1023.8665604
"548" 2015-02-13 "Omaka" "Low" "2" 210 4.8045697 1028.6711301
"549" 2015-02-14 "Omaka" "Low" "2" 210 3.01150475 1031.68263485
"550" 2015-02-15 "Omaka" "Low" "2" 210 7.14614755 1038.8287824
"551" 2015-02-16 "Omaka" "Low" "2" 210 4.16951995 1042.99830235
"552" 2015-02-17 "Omaka" "Low" "2" 210 14.75077495 1057.7490773
"553" 2015-02-18 "Omaka" "Low" "2" 210 14.57239575 1072.32147305
"554" 2015-02-19 "Omaka" "Low" "2" 210 9.4095935 1081.73106655
"555" 2015-02-20 "Omaka" "Low" "2" 210 12.2388387 1093.96990525
"556" 2015-02-21 "Omaka" "Low" "2" 210 8.4033182 1102.37322345
"557" 2015-02-22 "Omaka" "Low" "2" 210 4.6858327 1107.05905615
"558" 2015-02-23 "Omaka" "Low" "2" 210 8.05716365 1115.1162198
"559" 2015-02-24 "Omaka" "Low" "2" 210 14.16092975 1129.27714955
"560" 2015-02-25 "Omaka" "Low" "2" 210 0.00084525 1129.2779948
"561" 2014-11-06 "Omaka" "High" "3" 213 0.5335005 0.5335005
"562" 2014-11-07 "Omaka" "High" "3" 213 1.259712 1.7932125
"563" 2014-11-08 "Omaka" "High" "3" 213 2.83389525 4.62710775
"564" 2014-11-09 "Omaka" "High" "3" 213 2.76174365 7.3888514
"565" 2014-11-10 "Omaka" "High" "3" 213 2.479237 9.8680884
"566" 2014-11-11 "Omaka" "High" "3" 213 5.2070786 15.075167
"567" 2014-11-12 "Omaka" "High" "3" 213 3.0339815 18.1091485
"568" 2014-11-13 "Omaka" "High" "3" 213 2.6708225 20.779971
"569" 2014-11-14 "Omaka" "High" "3" 213 4.37354175 25.15351275
"570" 2014-11-15 "Omaka" "High" "3" 213 6.1038761 31.25738885
"571" 2014-11-16 "Omaka" "High" "3" 213 6.35921665 37.6166055
"572" 2014-11-17 "Omaka" "High" "3" 213 2.92959885 40.54620435
"573" 2014-11-18 "Omaka" "High" "3" 213 9.1251556 49.67135995
"574" 2014-11-19 "Omaka" "High" "3" 213 8.2570443 57.92840425
"575" 2014-11-20 "Omaka" "High" "3" 213 7.78917815 65.7175824
"576" 2014-11-21 "Omaka" "High" "3" 213 10.17196935 75.88955175
"577" 2014-11-22 "Omaka" "High" "3" 213 9.7270587 85.61661045
"578" 2014-11-23 "Omaka" "High" "3" 213 11.80612115 97.4227316
"579" 2014-11-24 "Omaka" "High" "3" 213 15.3530958 112.7758274
"580" 2014-11-25 "Omaka" "High" "3" 213 3.2925867 116.0684141
"581" 2014-11-26 "Omaka" "High" "3" 213 15.94205315 132.01046725
"582" 2014-11-27 "Omaka" "High" "3" 213 16.57888005 148.5893473
"583" 2014-11-28 "Omaka" "High" "3" 213 2.57720455 151.16655185
"584" 2014-11-29 "Omaka" "High" "3" 213 14.7881132 165.95466505
"585" 2014-11-30 "Omaka" "High" "3" 213 11.03943115 176.9940962
"586" 2014-12-01 "Omaka" "High" "3" 213 12.63832575 189.63242195
"587" 2014-12-02 "Omaka" "High" "3" 213 15.75617305 205.388595
"588" 2014-12-03 "Omaka" "High" "3" 213 11.78067235 217.16926735
"589" 2014-12-04 "Omaka" "High" "3" 213 6.21103905 223.3803064
"590" 2014-12-05 "Omaka" "High" "3" 213 6.7070045 230.0873109
"591" 2014-12-06 "Omaka" "High" "3" 213 11.70028715 241.78759805
"592" 2014-12-07 "Omaka" "High" "3" 213 8.3734854 250.16108345
"593" 2014-12-08 "Omaka" "High" "3" 213 8.88225775 259.0433412
"594" 2014-12-09 "Omaka" "High" "3" 213 8.06558885 267.10893005
"595" 2014-12-10 "Omaka" "High" "3" 213 1.70991345 268.8188435
"596" 2014-12-11 "Omaka" "High" "3" 213 3.4449301 272.2637736
"597" 2014-12-12 "Omaka" "High" "3" 213 9.9880783 282.2518519
"598" 2014-12-13 "Omaka" "High" "3" 213 8.68161535 290.93346725
"599" 2014-12-14 "Omaka" "High" "3" 213 15.38705315 306.3205204
"600" 2014-12-15 "Omaka" "High" "3" 213 15.3145665 321.6350869
"601" 2014-12-16 "Omaka" "High" "3" 213 15.1677163 336.8028032
"602" 2014-12-17 "Omaka" "High" "3" 213 9.85601685 346.65882005
"603" 2014-12-18 "Omaka" "High" "3" 213 7.0306569 353.68947695
"604" 2014-12-19 "Omaka" "High" "3" 213 16.1553894 369.84486635
"605" 2014-12-20 "Omaka" "High" "3" 213 4.4710175 374.31588385
"606" 2014-12-21 "Omaka" "High" "3" 213 11.13784925 385.4537331
"607" 2014-12-22 "Omaka" "High" "3" 213 15.9917991 401.4455322
"608" 2014-12-23 "Omaka" "High" "3" 213 16.77680135 418.22233355
"609" 2014-12-24 "Omaka" "High" "3" 213 17.72641465 435.9487482
"610" 2014-12-25 "Omaka" "High" "3" 213 11.37693105 447.32567925
"611" 2014-12-26 "Omaka" "High" "3" 213 18.65313395 465.9788132
"612" 2014-12-27 "Omaka" "High" "3" 213 13.3123186 479.2911318
"613" 2014-12-28 "Omaka" "High" "3" 213 5.9639869 485.2551187
"614" 2014-12-29 "Omaka" "High" "3" 213 18.0988325 503.3539512
"615" 2014-12-30 "Omaka" "High" "3" 213 14.78198285 518.13593405
"616" 2014-12-31 "Omaka" "High" "3" 213 9.0279506 527.16388465
"617" 2015-01-01 "Omaka" "High" "3" 213 18.06221775 545.2261024
"618" 2015-01-02 "Omaka" "High" "3" 213 16.2662542 561.4923566
"619" 2015-01-03 "Omaka" "High" "3" 213 14.6631805 576.1555371
"620" 2015-01-04 "Omaka" "High" "3" 213 16.3524535 592.5079906
"621" 2015-01-05 "Omaka" "High" "3" 213 16.7827882 609.2907788
"622" 2015-01-06 "Omaka" "High" "3" 213 5.00177285 614.29255165
"623" 2015-01-07 "Omaka" "High" "3" 213 12.76634205 627.0588937
"624" 2015-01-08 "Omaka" "High" "3" 213 6.2982205 633.3571142
"625" 2015-01-09 "Omaka" "High" "3" 213 18.32363735 651.68075155
"626" 2015-01-10 "Omaka" "High" "3" 213 19.0896881 670.77043965
"627" 2015-01-11 "Omaka" "High" "3" 213 5.33090945 676.1013491
"628" 2015-01-12 "Omaka" "High" "3" 213 3.3049975 679.4063466
"629" 2015-01-13 "Omaka" "High" "3" 213 10.31232575 689.71867235
"630" 2015-01-14 "Omaka" "High" "3" 213 3.61928195 693.3379543
"631" 2015-01-15 "Omaka" "High" "3" 213 11.35091285 704.68886715
"632" 2015-01-16 "Omaka" "High" "3" 213 10.8527605 715.54162765
"633" 2015-01-17 "Omaka" "High" "3" 213 18.36877765 733.9104053
"634" 2015-01-18 "Omaka" "High" "3" 213 18.3744489 752.2848542
"635" 2015-01-19 "Omaka" "High" "3" 213 18.09031555 770.37516975
"636" 2015-01-20 "Omaka" "High" "3" 213 13.1603502 783.53551995
"637" 2015-01-21 "Omaka" "High" "3" 213 5.2767357 788.81225565
"638" 2015-01-22 "Omaka" "High" "3" 213 17.42223135 806.234487
"639" 2015-01-23 "Omaka" "High" "3" 213 17.88058455 824.11507155
"640" 2015-01-24 "Omaka" "High" "3" 213 17.9040629 842.01913445
"641" 2015-01-25 "Omaka" "High" "3" 213 15.1833668 857.20250125
"642" 2015-01-26 "Omaka" "High" "3" 213 16.9806137 874.18311495
"643" 2015-01-27 "Omaka" "High" "3" 213 4.1976409 878.38075585
"644" 2015-01-28 "Omaka" "High" "3" 213 6.8719763 885.25273215
"645" 2015-01-29 "Omaka" "High" "3" 213 12.3663583 897.61909045
"646" 2015-01-30 "Omaka" "High" "3" 213 3.0119307 900.63102115
"647" 2015-01-31 "Omaka" "High" "3" 213 8.8196001 909.45062125
"648" 2015-02-01 "Omaka" "High" "3" 213 14.2903039 923.74092515
"649" 2015-02-02 "Omaka" "High" "3" 213 12.53752515 936.2784503
"650" 2015-02-03 "Omaka" "High" "3" 213 8.3466317 944.625082
"651" 2015-02-04 "Omaka" "High" "3" 213 15.57209185 960.19717385
"652" 2015-02-05 "Omaka" "High" "3" 213 9.75398535 969.9511592
"653" 2015-02-06 "Omaka" "High" "3" 213 12.9417104 982.8928696
"654" 2015-02-07 "Omaka" "High" "3" 213 14.9915466 997.8844162
"655" 2015-02-08 "Omaka" "High" "3" 213 15.9376755 1013.8220917
"656" 2015-02-09 "Omaka" "High" "3" 213 2.66372365 1016.48581535
"657" 2015-02-10 "Omaka" "High" "3" 213 15.24793435 1031.7337497
"658" 2015-02-11 "Omaka" "High" "3" 213 15.2644643 1046.998214
"659" 2015-02-12 "Omaka" "High" "3" 213 15.302007 1062.300221
"660" 2015-02-13 "Omaka" "High" "3" 213 4.8831382 1067.1833592
"661" 2015-02-14 "Omaka" "High" "3" 213 3.0563051 1070.2396643
"662" 2015-02-15 "Omaka" "High" "3" 213 7.19432175 1077.43398605
"663" 2015-02-16 "Omaka" "High" "3" 213 4.19684145 1081.6308275
"664" 2015-02-17 "Omaka" "High" "3" 213 14.9309905 1096.561818
"665" 2015-02-18 "Omaka" "High" "3" 213 14.74124635 1111.30306435
"666" 2015-02-19 "Omaka" "High" "3" 213 9.4929 1120.79596435
"667" 2015-02-20 "Omaka" "High" "3" 213 12.3995978 1133.19556215
"668" 2015-02-21 "Omaka" "High" "3" 213 8.4838454 1141.67940755
"669" 2015-02-22 "Omaka" "High" "3" 213 4.7201911 1146.39959865
"670" 2015-02-23 "Omaka" "High" "3" 213 8.12503285 1154.5246315
"671" 2015-02-24 "Omaka" "High" "3" 213 14.35124115 1168.87587265
"672" 2015-02-25 "Omaka" "High" "3" 213 0.00084525 1168.8767179
"673" 2014-11-06 "Dash" "High" "3" 215 0.203895 0.203895
"674" 2014-11-07 "Dash" "High" "3" 215 0.804446 1.008341
"675" 2014-11-08 "Dash" "High" "3" 215 1.48913265 2.49747365
"676" 2014-11-09 "Dash" "High" "3" 215 1.44705965 3.9445333
"677" 2014-11-10 "Dash" "High" "3" 215 1.2712943 5.2158276
"678" 2014-11-11 "Dash" "High" "3" 215 2.37680075 7.59262835
"679" 2014-11-12 "Dash" "High" "3" 215 2.148534 9.74116235
"680" 2014-11-13 "Dash" "High" "3" 215 2.59727175 12.3384341
"681" 2014-11-14 "Dash" "High" "3" 215 3.9890876 16.3275217
"682" 2014-11-15 "Dash" "High" "3" 215 5.6273156 21.9548373
"683" 2014-11-16 "Dash" "High" "3" 215 6.7907915 28.7456288
"684" 2014-11-17 "Dash" "High" "3" 215 2.93972335 31.68535215
"685" 2014-11-18 "Dash" "High" "3" 215 8.7796106 40.46496275
"686" 2014-11-19 "Dash" "High" "3" 215 7.64608075 48.1110435
"687" 2014-11-20 "Dash" "High" "3" 215 7.2614977 55.3725412
"688" 2014-11-21 "Dash" "High" "3" 215 9.7492426 65.1217838
"689" 2014-11-22 "Dash" "High" "3" 215 9.05594205 74.17772585
"690" 2014-11-23 "Dash" "High" "3" 215 11.03779315 85.215519
"691" 2014-11-24 "Dash" "High" "3" 215 14.16900825 99.38452725
"692" 2014-11-25 "Dash" "High" "3" 215 3.230348 102.61487525
"693" 2014-11-26 "Dash" "High" "3" 215 14.89582755 117.5107028
